uploadID,uploadRA,uploadDEC,uploadSearchID,objID,survey,specObjID,distance_arcmin,fov_radius,IAUName,ra,dec,band,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,spectra,fuv_fwhm_world,nuv_fwhm_world,ra_cent,dec_cent,minObsDate,meanObsDate,maxObsDate,minObsMJD,meanObsMJD,maxObsMJD,tilename,tilenum,img,subvis,photoextractid,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact
200525,317.276,-73.1661,369,6384074798697289005,AIS,0,0.1072766748,0.123637341,GALEX J210904.8-731000,317.2701774,-73.1666946,2,204.25,204.25,21.4050922,0.2847686,-999,-999,9.95326,2.609923,-999,-999,0.0767023861,FALSE,0.00380829768,-99,317.4981,-73.06227,6/23/2007,6/23/2007,6/24/2007,54274.51019,54274.92685,54275.40145,AIS_374,50374,1,82,6384074798695186432,-99,-99,2,0.09246203303,0.07922295481,0
190248,302.094,-66.1472,333,6384039620766600476,AIS,0,0.4958997245,0.2881943882,GALEX J200823.5-660919,302.0980165,-66.15530388,1,110,110,-999,-999,18.5438557,0.06532656,-999,-999,138.8218,8.350598,0.07220335,FALSE,-99,0.00153204217,302.50175,-66.39335,6/24/2007,6/24/2007,6/24/2007,54275.45715,54275.45715,54275.45843,AIS_373,50373,1,88,6384039620765548544,4.115836143,4.355009556,2,-99,-99,0
177171,286.578,-52.3336,283,6384004356938669313,AIS,0,0.4878217193,0.3276483715,GALEX J190619.9-522027,286.5832341,-52.34107494,2,212.15,212.15,14.9531174,0.0119857388,-999,-999,3791.01025,41.8398323,-999,-999,0.07813116,FALSE,0.00112228747,-99,286.34242,-52.63408,8/9/2006,8/15/2006,8/20/2006,53956.70227,53962.07727,53967.45369,AIS_372,50372,1,14,6384004356936564736,-99,-99,0,35.21705246,35.68019485,0
177171,286.578,-52.3336,283,6384004356937617685,AIS,0,0.4481916072,0.3291192353,GALEX J190620.3-522023,286.5846576,-52.33986505,1,212.15,212.15,-999,-999,11.8138247,0.00197751,-999,-999,68307.71,124.382294,0.07813116,FALSE,-99,0.0413251519,286.34242,-52.63408,8/9/2006,8/15/2006,8/20/2006,53956.70227,53962.07727,53967.45369,AIS_372,50372,1,14,6384004356936564736,2025.210327,794.1473999,2,-99,-99,0
190422,301.892,-55.0139,335,6383863619450312999,AIS,0,0.4479317984,0.4160428643,GALEX J200733.2-550024,301.8884797,-55.00671256,2,215,215,22.18449,0.3934777,-999,-999,4.85518646,1.75912309,-999,-999,0.0554443337,FALSE,0.00233081379,-99,302.26734,-55.36211,9/27/2006,3/28/2007,9/26/2007,54005.72959,54187.64626,54369.61399,AIS_368,50368,1,14,6383863619448209408,-99,-99,2,0.0451028496,0.01346217841,0
190422,301.892,-55.0139,335,6383863619450312986,AIS,0,0.1923448622,0.405785501,GALEX J200735.0-550057,301.8961724,-55.01603397,2,215,215,16.7872734,0.028843537,-999,-999,699.990662,18.59135,-999,-999,0.0554443337,FALSE,0.00142248417,-99,302.26734,-55.36211,9/27/2006,3/28/2007,9/26/2007,54005.72959,54187.64626,54369.61399,AIS_368,50368,1,14,6383863619448209408,-99,-99,0,6.50264883,6.637386322,0
190422,301.892,-55.0139,335,6383863619449261223,AIS,0,0.1304072299,0.4070219994,GALEX J200734.9-550053,301.895406,-55.014854,1,215,215,-999,-999,12.7411108,0.0028664018,-999,-999,29077.3848,76.74721,0.0554443337,FALSE,-99,0.0099092545,302.26734,-55.36211,9/27/2006,3/28/2007,9/26/2007,54005.72959,54187.64626,54369.61399,AIS_368,50368,1,14,6383863619448209408,862.0962524,381.9410095,0,-99,-99,0
208496,329.617,-59.0072,402,6383758088883669195,AIS,0,0.3610742066,0.05303135142,GALEX J215829.9-590042,329.6248123,-59.011676,3,191.05,191.05,15.2924194,0.0141049288,11.6289253,0.002007974,2773.53784,36.02261,80989.61,149.746826,0.02815454,FALSE,0.00129630847,0.006524786,329.61516,-59.06447,8/8/2007,8/8/2007,8/9/2007,54320.52603,54320.98436,54321.48563,AIS_365,50365,1,35,6383758088880521216,2401.207764,1566.755981,130,25.76511955,26.08520889,0
208496,329.617,-59.0072,402,6383758088882624481,AIS,0,0.1760068181,0.05939292908,GALEX J215829.0-590018,329.6210936,-59.00516001,2,191.05,191.05,21.4979458,0.292536,-999,-999,9.137422,2.46134853,-999,-999,0.02815454,FALSE,0.00131660665,-99,329.61516,-59.06447,8/8/2007,8/8/2007,8/9/2007,54320.52603,54320.98436,54321.48563,AIS_365,50365,1,35,6383758088880521216,-99,-99,130,0.08488319814,0.1194454506,0
209100,330.637,-56.7186,404,6383758077070413481,AIS,0,0.245816434,0.2751430273,GALEX J220232.4-564252,330.6349973,-56.71465322,1,416.05,213,-999,-999,22.7141113,0.498306155,-999,-999,2.98095512,1.36779761,0.0223497432,FALSE,-99,0.00362384878,331.13634,-56.71404,7/20/2005,7/30/2006,8/9/2007,53571.4852,53946.4852,54321.47928,AIS_365,50365,1,24,6383758077069361152,0.08838037401,0.07117503136,256,-99,-99,0
209100,330.637,-56.7186,404,6383758077070413431,AIS,0,0.2566201647,0.270000726,GALEX J220234.6-564311,330.6444465,-56.71986316,1,416.05,213,-999,-999,21.7458553,0.189347669,-999,-999,7.272057,1.267907,0.0223497432,FALSE,-99,0.00217738,331.13634,-56.71404,7/20/2005,7/30/2006,8/9/2007,53571.4852,53946.4852,54321.47928,AIS_365,50365,1,24,6383758077069361152,0.2156044394,0.2169542313,256,-99,-99,0
200163,315.748,-38.6233,366,6383617340656851202,AIS,0,0.1123025713,0.2281285971,GALEX J210259.4-383717,315.7477994,-38.62143486,2,206,206,21.3279877,0.254763663,-999,-999,10.6858025,2.50677156,-999,-999,0.04555046,FALSE,0.00323512428,-99,315.77539,-38.84855,9/24/2006,3/20/2007,9/12/2007,54002.71209,54179.25376,54355.84781,AIS_361,50361,1,25,6383617340654747648,-99,-99,130,0.09926705807,0.2220393866,0
122510,210.751,-31.6822,64,6383265572097889037,AIS,0,0.02495764418,0.5310242772,GALEX J140300.1-314055,210.7505237,-31.68210637,2,107,107,20.1804161,0.321236283,-999,-999,30.7493267,9.09558,-999,-999,0.0709840655,FALSE,0.00361758354,-99,211.36878,-31.61157,4/21/2007,4/21/2007,4/21/2007,54211.78543,54211.78543,54211.78667,AIS_351,50351,1,95,6383265572095787008,-99,-99,1,0.2856496274,0.3020591438,0
122510,210.751,-31.6822,64,6383265572097889034,AIS,0,0.3256985766,0.5257225633,GALEX J140301.7-314101,210.7570812,-31.68383931,2,107,107,15.5638733,0.028318828,-999,-999,2159.995,56.32461,-999,-999,0.0709840655,FALSE,0.00119905,-99,211.36878,-31.61157,4/21/2007,4/21/2007,4/21/2007,54211.78543,54211.78543,54211.78667,AIS_351,50351,1,95,6383265572095787008,-99,-99,1,20.06553841,20.42471123,0
122510,210.751,-31.6822,64,6383265572096836653,AIS,0,0.2638592655,0.5268833637,GALEX J140301.3-314102,210.7557266,-31.68397798,1,107,107,-999,-999,12.3847752,0.003618665,-999,-999,40372.86,134.526566,0.0709840655,FALSE,-99,0.0101726241,211.36878,-31.61157,4/21/2007,4/21/2007,4/21/2007,54211.78543,54211.78543,54211.78667,AIS_351,50351,1,95,6383265572095787008,1196.988403,479.2210693,1,-99,-99,0
122510,210.751,-31.6822,64,6383265571024147375,AIS,0,0.3281635906,0.3674444854,GALEX J140301.7-314102,210.7571102,-31.68389679,2,112,112,15.7454824,0.0248223078,-999,-999,1827.29663,41.7658539,-999,-999,0.0709840655,FALSE,0.00108750537,-99,210.34617,-31.57172,4/21/2007,4/21/2007,4/21/2007,54211.78706,54211.78706,54211.78836,AIS_351,50351,1,94,6383265571022045184,-99,-99,0,16.97489548,17.14296341,0
122510,210.751,-31.6822,64,6383265571023094415,AIS,0,0.3833540953,0.3683642149,GALEX J140301.9-314102,210.7581748,-31.68408272,1,112,112,-999,-999,12.34956,0.00341559877,-999,-999,41703.83,131.163483,0.0709840655,FALSE,-99,0.011627581,210.34617,-31.57172,4/21/2007,4/21/2007,4/21/2007,54211.78706,54211.78706,54211.78836,AIS_351,50351,1,94,6383265571022045184,1236.449341,500.5488281,0,-99,-99,0
118646,204.683,-29.5589,47,6383265531295700441,AIS,0,0.4931998354,0.5523461103,GALEX J133844.7-293359,204.6862609,-29.56661515,2,202,202,21.26116,0.346477866,-999,-999,11.3641691,3.62562919,-999,-999,0.0470832922,FALSE,0.00366511662,-99,204.17831,-29.23608,4/20/2007,5/2/2007,5/14/2007,54210.62314,54222.49814,54234.38285,AIS_351,50351,1,57,6383265531293597696,-99,-99,1,0.1055688411,0.23176682,0
118646,204.683,-29.5589,47,6383265531295700397,AIS,0,0.4217586539,0.5412330627,GALEX J133842.0-293339,204.6752445,-29.56087538,2,202,202,14.3345852,0.010428438,-999,-999,6701.435,64.35129,-999,-999,0.0470832922,FALSE,0.00107349164,-99,204.17831,-29.23608,4/20/2007,5/2/2007,5/14/2007,54210.62314,54222.49814,54234.38285,AIS_351,50351,1,57,6383265531293597696,-99,-99,1,62.25379944,62.96342087,0
118646,204.683,-29.5589,47,6383265531294646275,AIS,0,0.3135671421,0.5436228514,GALEX J133842.7-293342,204.6779444,-29.56172382,1,202,202,-999,-999,12.1393919,0.002196306,-999,-999,50610.77,102.354271,0.0470832922,FALSE,-99,0.0166213345,204.17831,-29.23608,4/20/2007,5/2/2007,5/14/2007,54210.62314,54222.49814,54234.38285,AIS_351,50351,1,57,6383265531293597696,1500.525391,365.103241,17,-99,-99,0
118646,204.683,-29.5589,47,6383265530221958663,AIS,0,0.4628330622,0.5229304433,GALEX J133843.6-293304,204.681828,-29.55125378,2,217,217,21.2924137,0.349934548,-999,-999,11.0417175,3.55789924,-999,-999,0.0470832922,FALSE,0.004823168,-99,205.2289,-29.33564,4/20/2007,5/2/2007,5/14/2007,54210.61488,54222.48988,54234.37472,AIS_351,50351,1,56,6383265530219855872,-99,-99,1,0.1025733873,0.1038056463,0
118646,204.683,-29.5589,47,6383265530221958615,AIS,0,0.4232828705,0.5321480036,GALEX J133842.0-293338,204.6751849,-29.56078632,2,217,217,14.5766935,0.009559668,-999,-999,5361.9707,47.1995049,-999,-999,0.0470832922,FALSE,0.00117041054,-99,205.2289,-29.33564,4/20/2007,5/2/2007,5/14/2007,54210.61488,54222.48988,54234.37472,AIS_351,50351,1,56,6383265530219855872,-99,-99,1,49.8106842,50.26905823,0
118646,204.683,-29.5589,47,6383265530220904694,AIS,0,0.4817924824,0.533180356,GALEX J133841.8-293341,204.6742906,-29.56156209,1,217,217,-999,-999,12.1160107,0.00212993147,-999,-999,51712.4727,101.421753,0.0470832922,FALSE,-99,0.018310884,205.2289,-29.33564,4/20/2007,5/2/2007,5/14/2007,54210.61488,54222.48988,54234.37472,AIS_351,50351,1,56,6383265530219855872,1533.189087,379.0064697,1,-99,-99,0
120690,207.87,-24.3956,55,6383265475460076055,AIS,0,0.4800734998,0.4062134326,GALEX J135128.0-242317,207.867035,-24.38806821,1,209,103,-999,-999,22.5470238,0.443986237,-999,-999,3.47688556,1.42144513,0.0776427239,FALSE,-99,0.00196595723,207.7417,-24.77796,5/6/2005,5/9/2006,5/12/2007,53496.56499,53864.56499,54232.59473,AIS_351,50351,1,5,6383265475459022848,0.1030838937,0.02855754085,0,-99,-99,0
152311,253.353,-20.4164,180,6383230321154852539,AIS,0,0.1224772477,0.1456147879,GALEX J165325.1-202454,253.3546734,-20.41509331,3,128,128,18.9467239,0.131189629,12.2474909,0.0033869,95.78828,11.5712976,45814.5273,142.881424,0.609844744,FALSE,0.00236915331,0.00358929625,253.22503,-20.49539,5/16/2008,5/17/2008,5/17/2008,54602.82962,54603.03795,54603.24142,AIS_350,50350,1,33,6383230321151705088,1358.324829,1241.725464,2,0.8898369074,0.8103021383,0
152311,253.353,-20.4164,180,6383230321153806039,AIS,0,0.1873963619,0.140959397,GALEX J165324.3-202509,253.3516346,-20.41924913,2,128,128,20.9488029,0.3946774,-999,-999,15.1523733,5.5067215,-999,-999,0.609844744,FALSE,0.00262704818,-99,253.22503,-20.49539,5/16/2008,5/17/2008,5/17/2008,54602.82962,54603.03795,54603.24142,AIS_350,50350,1,33,6383230321151705088,-99,-99,2,0.1407598257,0.0689266026,0
138268,232.916,-20.1581,121,6383159945967178121,AIS,0,0.4715647506,0.4548126757,GALEX J153140.6-200955,232.9194107,-20.1652777,2,150.05,38.05,19.823267,0.300281167,-999,-999,42.72625,11.8138933,-999,-999,0.125749484,FALSE,0.00177018519,-99,232.63627,-20.53457,6/8/2007,6/4/2009,5/31/2011,54259.9273,54986.0523,55712.19861,AIS_348,50348,1,27,6383159945965076480,-99,-99,1,0.396910727,0.5893362164,0
138268,232.916,-20.1581,121,6383159945967178120,AIS,0,0.3118537001,0.4601699412,GALEX J153141.0-200935,232.9211974,-20.15989163,2,150.05,38.05,18.046814,0.135700032,-999,-999,219.419922,27.4173946,-999,-999,0.125749484,FALSE,0.00611197669,-99,232.63627,-20.53457,6/8/2007,6/4/2009,5/31/2011,54259.9273,54986.0523,55712.19861,AIS_348,50348,1,27,6383159945965076480,-99,-99,1,2.038328171,1.166820526,0
144362,241.433,-6.28861,151,6382913661805006822,AIS,0,0.2249225452,0.2307565659,GALEX J160544.6-061727,241.4358585,-6.291055331,2,190,190,14.6726589,0.0127471769,-999,-999,4908.3833,57.6132851,-999,-999,0.232119769,FALSE,0.0014154095,-99,241.25354,-6.14823,6/12/2007,6/25/2007,7/8/2007,54263.6778,54276.4278,54289.21698,AIS_341,50341,1,33,6382913661802905600,-99,-99,2,45.59702682,46.2156601,0
144362,241.433,-6.28861,151,6382913661803954703,AIS,0,0.2995775925,0.231965661,GALEX J160544.7-061731,241.4365264,-6.292165715,1,190,190,-999,-999,11.84826,0.00217122678,-999,-999,66175.27,132.303421,0.232119769,FALSE,-99,0.007696932,241.25354,-6.14823,6/12/2007,6/25/2007,7/8/2007,54263.6778,54276.4278,54289.21698,AIS_341,50341,1,33,6382913661802905600,1961.987061,1023.356384,2,-99,-99,0
141004,236.62,7.35528,138,6382737803294278186,AIS,0,0.4264530232,0.3752550781,GALEX J154627.1+072114,236.6129269,7.354136083,1,135,135,-999,-999,11.8758125,0.0024062153,-999,-999,64517.08,142.94841,0.0314574875,FALSE,-99,0.0169783253,236.23489,7.37001,4/17/2007,4/17/2007,4/17/2007,54207.8176,54207.8176,54207.81917,AIS_336,50336,1,92,6382737803293229056,1912.824463,574.2332153,0,-99,-99,0
138290,232.738,8.57472,122,6382737766788108575,AIS,0,0.477301866,0.4713508189,GALEX J153055.5+083444,232.7312824,8.579097235,2,94,94,14.45843,0.0167001318,-999,-999,5979.01953,91.94329,-999,-999,0.04762421,FALSE,0.00144532451,-99,233.20281,8.64852,4/17/2007,4/17/2007,4/17/2007,54207.54061,54207.54061,54207.5417,AIS_336,50336,1,58,6382737766786007040,-99,-99,0,55.54283142,56.12342072,0
138290,232.738,8.57472,122,6382737757124432573,AIS,0,0.4875601639,0.5503371358,GALEX J153055.4+083444,232.730965,8.578920234,2,108,108,14.35979,0.01311902,-999,-999,6547.66064,79.09658,-999,-999,0.04762421,FALSE,0.00106670242,-99,232.18808,8.45803,4/17/2007,4/17/2007,4/17/2007,54207.53884,54207.53884,54207.54009,AIS_336,50336,1,49,6382737757122330624,-99,-99,17,60.82529449,61.57019043,0
106516,183.786,-10.2728,3,6382561795534489219,AIS,0,0.3741743468,0.1095324308,GALEX J121507.3-101634,183.7806883,-10.27620208,1,201,105,-999,-999,20.2075844,0.210655123,-999,-999,29.98926,5.817119,0.06716732,FALSE,-99,0.005421423,183.82327,-10.175,4/24/2006,10/9/2006,3/26/2007,53849.52199,54017.43866,54185.33922,AIS_331,50331,1,12,6382561795533438976,0.889131844,0.6088497639,0,-99,-99,0
220096,350.307,-26.9856,459,6380732232884032090,AIS,0,0.3936372568,0.4917960763,GALEX J232115.4-265910,350.3143227,-26.98627896,3,202,202,16.5489178,0.0271597244,13.49079,0.004132082,871.835632,21.8036976,14577.5166,55.4654655,0.02209353,FALSE,0.00120272464,0.0090102395,350.2182,-27.47059,8/21/2007,8/29/2007,9/6/2007,54333.32679,54341.61846,54349.89896,AIS_279,50279,1,35,6380732232880881664,432.1991882,268.3890686,0,8.099023819,8.257939339,0
220096,350.307,-26.9856,459,6380732222146609243,AIS,0,0.3896883252,0.5773351789,GALEX J232115.3-265913,350.3141097,-26.98702924,3,184,184,16.5511971,0.0257290732,13.7196131,0.004766386,870.0085,20.61189,11807.4033,51.8219566,0.02209353,FALSE,0.001415661,0.00693675736,350.75219,-26.56235,8/21/2007,8/29/2007,9/6/2007,54333.32513,54341.61679,54349.89731,AIS_279,50279,1,25,6380732222143463424,350.0699463,188.2634125,1,8.082050323,8.224035263,0
225045,0.730417,-20.0597,479,6380556304579035398,AIS,0,0.208674444,0.5766471624,GALEX J000255.8-200345,0.7325376598,-20.06255093,1,198.05,198.05,-999,-999,21.1685772,0.26079452,-999,-999,12.3756771,2.971923,0.0202536341,FALSE,-99,0.00305843842,1.02248,-19.55451,8/22/2007,9/5/2007,9/19/2007,54334.4156,54348.49894,54362.56037,AIS_274,50274,1,29,6380556304577986560,0.3669182956,0.3749788105,49,-99,-99,32
208703,329.56,-5.42306,403,6380063789942838154,AIS,0,0.282902505,0.2831212878,GALEX J215813.3-052528,329.5555416,-5.424651179,2,174,174,14.4307709,0.010365068,-999,-999,6133.29053,58.5377274,-999,-999,0.03143758,FALSE,0.00133999763,-99,329.80783,-5.29402,9/23/2006,2/19/2007,7/18/2007,54001.00549,54150.29715,54299.63499,AIS_260,50260,1,91,6380063789940736000,-99,-99,2,56.97595215,57.66117477,0
208703,329.56,-5.42306,403,6380063789941785182,AIS,0,0.3676264279,0.2845621407,GALEX J215813.0-052531,329.5543581,-5.42550835,1,174,174,-999,-999,11.91045,0.00224608136,-999,-999,62491.29,129.2454,0.03143758,FALSE,-99,0.0109173758,329.80783,-5.29402,9/23/2006,2/19/2007,7/18/2007,54001.00549,54150.29715,54299.63499,AIS_260,50260,1,91,6380063789940736000,1852.763062,836.8010254,2,-99,-99,0
212697,336.625,-16.7414,422,6379993348183164233,AIS,0,0.1655124267,0.6081931591,GALEX J222630.2-164419,336.6261221,-16.73885935,1,208,208,-999,-999,19.7007465,0.261366367,-999,-999,47.8300552,11.5112047,0.03663099,FALSE,-99,0.0201675631,336.0529,-16.47778,9/30/2006,3/23/2007,9/13/2007,54008.68206,54182.59873,54356.54522,AIS_258,50258,1,23,6379993348182114304,1.41808188,0.9864317179,49,-99,-99,32
212698,336.625,-16.7414,423,6379993348183164233,AIS,0,0.1655124267,0.6081931591,GALEX J222630.2-164419,336.6261221,-16.73885935,1,208,208,-999,-999,19.7007465,0.261366367,-999,-999,47.8300552,11.5112047,0.03663099,FALSE,-99,0.0201675631,336.0529,-16.47778,9/30/2006,3/23/2007,9/13/2007,54008.68206,54182.59873,54356.54522,AIS_258,50258,1,23,6379993348182114304,1.41808188,0.9864317179,49,-99,-99,32
212697,336.625,-16.7414,422,6379993348183164184,AIS,0,0.1270028651,0.6073017716,GALEX J222629.5-164433,336.6232049,-16.74263507,1,208,208,-999,-999,19.3233414,0.16968888,-999,-999,67.71156,10.580018,0.03663099,FALSE,-99,0.01633015,336.0529,-16.47778,9/30/2006,3/23/2007,9/13/2007,54008.68206,54182.59873,54356.54522,AIS_258,50258,1,23,6379993348182114304,2.007535696,1.074746609,49,-99,-99,32
212698,336.625,-16.7414,423,6379993348183164184,AIS,0,0.1270028651,0.6073017716,GALEX J222629.5-164433,336.6232049,-16.74263507,1,208,208,-999,-999,19.3233414,0.16968888,-999,-999,67.71156,10.580018,0.03663099,FALSE,-99,0.01633015,336.0529,-16.47778,9/30/2006,3/23/2007,9/13/2007,54008.68206,54182.59873,54356.54522,AIS_258,50258,1,23,6379993348182114304,2.007535696,1.074746609,49,-99,-99,32
204577,322.502,-19.1622,387,6379852593515993112,AIS,0,0.2270528517,0.596262455,GALEX J212959.8-190933,322.4995486,-19.15920696,2,176,176,21.4207268,0.550068736,-999,-999,9.810959,4.969339,-999,-999,0.0482961573,FALSE,0.00230546226,-99,322.18034,-19.67389,9/29/2006,2/22/2007,7/18/2007,54007.50455,54153.58788,54299.7,AIS_254,50254,1,7,6379852593513889792,-99,-99,33,0.09114010632,0.1240329072,32
204577,322.502,-19.1622,387,6379852593515993083,AIS,0,0.4485568493,0.5983815193,GALEX J212959.4-190920,322.4978574,-19.15583001,2,176,176,21.0585327,0.467384279,-999,-999,13.6958437,5.89431143,-999,-999,0.0482961573,FALSE,0.00300776726,-99,322.18034,-19.67389,9/29/2006,2/22/2007,7/18/2007,54007.50455,54153.58788,54299.7,AIS_254,50254,1,7,6379852593513889792,-99,-99,161,0.1272292137,0.2859028876,32
204577,322.502,-19.1622,387,6379852593514943377,AIS,0,0.4753179209,0.5887562037,GALEX J213000.7-191012,322.5032838,-19.17002861,1,176,176,-999,-999,21.2417488,0.482525736,-999,-999,11.5691051,5.140323,0.0482961573,FALSE,-99,0.005075803,322.18034,-19.67389,9/29/2006,2/22/2007,7/18/2007,54007.50455,54153.58788,54299.7,AIS_254,50254,1,7,6379852593513889792,0.3430047929,0.3871414363,33,-99,-99,32
204577,322.502,-19.1622,387,6379852593514943353,AIS,0,0.4242552544,0.5879959464,GALEX J212959.9-191008,322.4998571,-19.168975,1,176,176,-999,-999,21.7642384,0.5200441,-999,-999,7.149974,3.4238503,0.0482961573,FALSE,-99,0.00443091,322.18034,-19.67389,9/29/2006,2/22/2007,7/18/2007,54007.50455,54153.58788,54299.7,AIS_254,50254,1,7,6379852593513889792,0.2119848728,0.2283545583,33,-99,-99,32
199260,314.207,-26.3003,361,6379817498263422075,AIS,0,0.4958174226,0.1916256845,GALEX J205647.7-261746,314.1989294,-26.29630767,1,216,216,-999,-999,11.6379061,0.00186475716,-999,-999,80322.4844,137.920746,0.09233428,FALSE,-99,0.00887473,313.98528,-26.29083,9/27/2006,3/22/2007,9/14/2007,54005.44887,54181.44887,54357.48942,AIS_253,50253,1,90,6379817498262372352,2381.428467,1367.155029,2,-99,-99,0
188088,298.576,-23.9233,326,6379747103749441023,AIS,0,0.4775654458,0.3347686231,GALEX J195417.7-235455,298.5740221,-23.91554866,1,189,189,-999,-999,21.5569153,0.372568458,-999,-999,8.65432549,2.96899533,0.128901109,FALSE,-99,0.002073551,298.83853,-23.68425,7/7/2007,7/19/2007,8/1/2007,54288.40773,54300.99106,54313.54387,AIS_251,50251,1,66,6379747103748390912,0.2565864027,0.4380691051,0,-99,-99,256
179949,288.87,-24.1769,299,6379711932262254807,AIS,0,0.3540175556,0.341360569,GALEX J191528.3-241016,288.8682708,-24.17121452,1,129.1,0,-999,-999,21.4850979,0.48641625,-999,-999,9.246131,4.14131546,0.148616254,FALSE,-99,0.0036360058,288.50797,-24.07957,8/7/2011,8/7/2011,8/7/2011,55780.94892,55780.94892,55780.95042,AIS_250,50250,1,78,6379711932261203968,0.2741324604,0.5930290222,0,-99,-99,-999
174115,282.421,-19.1372,273,6379711886091358676,AIS,0,0.133441474,0.5334946513,GALEX J184941.1-190806,282.4214578,-19.13501844,1,112,0,-999,-999,19.8333836,0.300242722,-999,-999,42.32981,11.7027788,0.285568535,FALSE,-99,0.00510735437,282.84755,-19.48561,7/22/2011,7/22/2011,7/22/2011,55764.2345,55764.2345,55764.2358,AIS_250,50250,1,35,6379711886090305536,1.255008698,1.360471725,1,-99,-99,-999
199603,314.686,-14.48,362,6379641492652169061,AIS,0,0.2353250299,0.5910734534,GALEX J205845.4-142839,314.6891782,-14.47756831,2,192,192,20.5069618,0.248641625,-999,-999,22.762373,5.21148539,-999,-999,0.0382299647,FALSE,0.00315054925,-99,315.27731,-14.63669,8/31/2006,2/9/2007,7/21/2007,53978.60693,54140.7736,54302.9191,AIS_248,50248,1,12,6379641492650065920,-99,-99,161,0.2114538401,0.3168955445,288
199603,314.686,-14.48,362,6379641492652168936,AIS,0,0.4356435088,0.6006475687,GALEX J205842.9-142841,314.6787742,-14.47805847,2,192,192,17.0386448,0.0563462973,-999,-999,555.3205,28.81239,-999,-999,0.0388990454,FALSE,0.0174579974,-99,315.27731,-14.63669,8/31/2006,2/9/2007,7/21/2007,53978.60693,54140.7736,54302.9191,AIS_248,50248,1,12,6379641492650065920,-99,-99,169,5.158717632,2.722717047,288
199603,314.686,-14.48,362,6379641492651116957,AIS,0,0.4752976432,0.5962770581,GALEX J205843.4-142910,314.6811415,-14.48637369,1,192,192,-999,-999,12.6488476,0.004457843,-999,-999,31656.3262,129.943771,0.0388990454,FALSE,-99,0.04597029,315.27731,-14.63669,8/31/2006,2/9/2007,7/21/2007,53978.60693,54140.7736,54302.9191,AIS_248,50248,1,12,6379641492650065920,938.5576172,323.0010376,168,-99,-99,288
187532,297.701,-10.7636,320,6379606311502348625,AIS,0,0.3285609206,0.5183101892,GALEX J195046.9-104547,297.6954361,-10.76326952,3,173.2,173.2,13.7869072,0.007751499,11.5678387,0.00186222629,11097.8506,79.2126846,85676.99,146.915237,0.2662774,FALSE,0.00128879689,0.0165172759,298.16108,-10.51992,8/14/2006,1/31/2007,7/20/2007,53961.56851,54131.69351,54301.83222,AIS_247,50247,1,15,6379606311499202560,2540.180664,571.1122437,129,103.094841,103.9898911,0
199960,315.14,-4.72639,365,6379535970674414893,AIS,0,0.251008869,0.4780020118,GALEX J210033.8-044349,315.1409505,-4.730464822,2,215,215,18.3990059,0.07187653,-999,-999,158.635162,10.4992132,-999,-999,0.0621839538,FALSE,0.00117167411,-99,315.55056,-4.48189,8/13/2004,8/17/2004,8/21/2004,53230.41899,53234.66899,53238.98242,AIS_245,50245,1,41,6379535970672312320,-99,-99,1,1.473660707,1.485435486,0
199960,315.14,-4.72639,365,6379535970673361965,AIS,0,0.3121752608,0.4787929058,GALEX J210033.7-044353,315.1406837,-4.731548114,1,215,215,-999,-999,13.0597391,0.00333553948,-999,-999,21682.2383,66.59481,0.0621839538,FALSE,-99,0.005897845,315.55056,-4.48189,8/13/2004,8/17/2004,8/21/2004,53230.41899,53234.66899,53238.98242,AIS_245,50245,1,41,6379535970672312320,642.8424072,490.7764587,1,-99,-99,0
182475,291.251,-4.8875,305,6379465612667654023,AIS,0,0.3836600727,0.3114595711,GALEX J192501.6-045304,291.2567266,-4.884613474,2,217,217,14.2387838,0.0106002018,-999,-999,7319.61426,71.44511,-999,-999,0.514794946,FALSE,0.00110392761,-99,291.53936,-4.75161,8/2/2006,8/7/2006,8/12/2006,53949.98466,53954.818,53959.63897,AIS_243,50243,1,51,6379465612665552896,-99,-99,138,67.99645233,68.89251709,0
182475,291.251,-4.8875,305,6379465612666601907,AIS,0,0.2541342775,0.313616246,GALEX J192501.1-045308,291.2548226,-4.885646909,1,217,217,-999,-999,11.8775768,0.00208859332,-999,-999,64412.3164,123.877663,0.514794946,FALSE,-99,0.0116692092,291.53936,-4.75161,8/2/2006,8/7/2006,8/12/2006,53949.98466,53954.818,53959.63897,AIS_243,50243,1,51,6379465612665552896,1909.718384,1123.426147,138,-99,-99,0
185124,294.448,-4.64194,313,6379465609445377297,AIS,0,0.3568988832,0.1548205465,GALEX J193747.1-043851,294.4465009,-4.647697597,1,105,0,-999,-999,11.6112452,0.00265761488,-999,-999,82319.25,201.448318,0.331977546,FALSE,-99,0.0124301435,294.59408,-4.69601,8/14/2011,8/14/2011,8/14/2011,55787.91362,55787.91362,55787.91484,AIS_243,50243,1,48,6379465609444327424,2440.629395,1055.498047,2,-99,-99,-999
