130603	 6.14	 0.48	 80.9	  227.7
130819	 5.15	 0.41	 23.7	  128.3
130945	 5.74	 0.48	 46.9	  106.3
130948	 5.85	 0.56	 17.9	  101.9
131156	 4.55	 0.76	  6.7	   87.4
131511	 6.01	 0.83	 11.5	   33.3
131923	 6.35	 0.71	 24.5	   16.5
131977	 5.74	 1.11	  5.9	    3.5
132254	 5.63	 0.50	 24.8	   15.3
133002	 5.64	 0.68	 43.3	  189.5
133408	 6.50	 0.31	 79.1	  213.7
133484	 6.65	 0.46	 57.3	   50.3
133640	 4.76	 0.65	 12.8	  496.0
134044	 6.35	 0.52	 29.5	   17.8
134083	 4.93	 0.43	 19.7	   56.4
135235	 5.95	 0.21	 51.8	   30.9
136347	 6.48	-0.06	123.5	 2409.4
136351	 5.00	 0.50	 34.2	  169.2
136359	 5.67	 0.48	 41.7	  232.8
136751	 6.19	 0.39	 53.8	   64.2
136933	 5.37	-0.11	117.9	 1601.4
137052	 4.94	 0.44	 32.4	   25.3
137107	 5.58	 0.58	 18.6	   25.6
137108	 6.08	 0.00	 18.6	   25.6
137333	 5.57	 0.11	 66.6	 1077.2
137392	 6.50	 0.59	 37.3	  205.6 
138290	 6.57	 0.37	 50.7	  292.4
138488	 7.00	 0.27	101.6	 1160.5
138763	 6.51	 0.58	 25.1	  136.3
139006	 2.23	-0.02	 22.9	   51.5
139389	 6.52	 0.00	 36.0	   90.0
139460	 6.50	 0.53	 22.6	   14.8
139461	 6.48	 0.52	 24.9	   17.9
139493	 5.74	 0.00	 75.5	  443.6
139664	 4.64	 0.40	 17.5	  131.1
139777	 6.58	 0.67	 22.1	  362.9
139798	 5.75	 0.36	 35.7	   17.8
140232	 5.81	 0.20	 53.2	  181.0
140285	 5.94	 0.00	141.4	 2006.2
140538	 5.88	 0.68	 14.7	   16.3
140722	 6.51	 0.32	 68.1	  356.5
140901	 6.01	 0.72	 15.2	   18.1
141004	 4.43	 0.60	 11.8	    4.7
141187	 5.71	 0.09	 77.2	  247.8
141675	 5.86	 0.25	 79.6	   78.3
141851	 5.11	 0.12	 48.9	   50.9
142529	 6.31	 0.38	 49.5	   75.3
142542	 6.29	 0.43	 50.5	   68.5
142860	 3.85	 0.48	 11.1	    1.9
142908	 5.45	 0.33	 41.5	   30.4
143333	 5.47	 0.52	 32.8	   77.3
143474	 4.63	 0.24	 43.0	 3566.3
144284	 4.01	 0.52	 20.9	  307.8
144362	 6.53	 0.48	 78.1	  557.1
144415	 5.73	 0.29	 52.0	   44.4
144668	 7.05	 0.36	207.9	20422.5
145976	 6.50	 0.39	 73.1	  105.0
146361	 5.64	 0.51	 21.7	 4606.1
146362	 6.66	 0.00	 21.7	 4606.1
147365	 5.46	 0.40	 26.8	  410.8
147449	 4.82	 0.34	 27.4	   21.8
147513	 5.40	 0.62	 12.9	   90.6
147553	 6.47	 0.01	116.8	 1009.1
147584	 4.91	 0.55	 12.1	  128.6
147787	 5.27	 0.36	 40.4	  121.1
147869	 5.85	-0.01	104.7	  473.1
148048	 4.95	 0.37	 29.8	   22.0
148283	 5.54	 0.17	 78.6	  123.1
148367	 4.63	 0.17	 37.5	  372.0
148515	 6.48	 0.40	 46.4	   55.7
149303	 5.65	 0.12	 69.1	  155.2
149661	 5.75	 0.82	  9.8	   14.5
150012	 6.31	 0.41	 69.5	  344.2
150118	 6.53	-0.06	121.7	  418.2
150680	 2.81	 0.65	 10.8	    8.0
150768	 6.58	 0.10	 91.7	  208.8
150894	 6.02	 0.09	231.5	 1438.3
151613	 4.85	 0.38	 26.7	  164.8
151676	 6.10	 0.00	 74.2	 1344.3
151769	 4.65	 0.47	 37.0	  221.4
152107	 4.82	 0.09	 53.7	   90.7
152303	 5.98	 0.42	 36.0	   86.9
152311	 5.88	 0.68	 28.0	   13.5
152598	 5.32	 0.29	 30.0	   55.1
153229	 6.59	 0.40	 48.4	   59.3
153363	 5.75	 0.41	 33.3	   72.5
153580	 5.29	 0.48	 26.3	  146.6
153597	 4.89	 0.48	 15.1	   67.2
153653	 6.59	 0.23	 73.0	  144.2
153897	 6.55	 0.41	 42.8	   57.2
154029	 5.25	 0.02	 90.5	   86.4
154417	 6.01	 0.58	 20.4	   65.9
154905	 5.83	 0.00	 27.0	  294.4
154906	 5.80	 0.48	 27.0	  294.4
155078	 5.56	 0.52	 40.3	  157.8
155379	 6.54	-0.04	113.5	  740.6
155875	 6.53	 0.60	 38.8	 1004.8
155885	 5.11	 0.86	  6.0	   19.0
155886	 5.07	 0.85	  6.0	   19.0
156274	 5.48	 0.80	  8.8	    1.9
156384	 5.91	 1.04	  7.0	    6.1
156717	 6.02	 0.04	114.4	 1390.6
156729	 4.65	 0.05	 54.5	   92.5
157482	 5.51	 0.68	 64.4	  757.8
157856	 6.44	 0.46	 61.8	  162.3
157919	 4.29	 0.40	 34.2	   26.1
157950	 4.54	 0.39	 30.0	   77.9
157968	 6.21	 0.51	 45.3	  138.5
159217	 4.59	-0.03	118.2	  461.9
159222	 6.56	 0.65	 23.7	    6.8
159312	 6.48	 0.01	103.7	  915.0
159541	 4.88	 0.26	 30.3	    9.7
159560	 4.87	 0.28	 30.6	    9.9
159876	 3.54	 0.26	 32.3	  841.7
160032	 4.77	 0.40	 21.9	   48.7
160269	 5.23	 0.61	 14.1	   47.3
160910	 5.52	 0.38	 35.5	  115.9
160922	 4.80	 0.43	 23.5	  209.3
160933	 6.42	 0.58	 42.5	    5.9
161693	 5.75	 0.01	126.6	  207.7
161797	 3.42	 0.75	  8.4	    6.2
162003	 4.58	 0.42	 22.0	   41.1
162004	 5.79	 0.53	 22.3	   42.2
162076	 5.69	 0.94	 76.7	  543.5
162132	 6.43	 0.11	131.6	 1661.5
162579	 5.02	 0.02	 66.5	   65.6
162596	 6.35	 1.12	136.4	 1178.9
162917	 5.77	 0.42	 31.4	   67.1
163336	 5.89	 0.05	 76.3	  905.9
163840	 6.30	 0.63	 28.6	   26.8
164259	 4.62	 0.38	 23.2	  102.5
164764	 5.94	 0.00	 52.0	  186.3
164765	 5.24	 0.38	 52.0	  186.3
164780	 6.36	 0.98	146.8	 1776.9
165185	 5.95	 0.62	 17.4	  146.4
165259	 5.85	 0.46	 40.8	  342.3
165341	 4.03	 0.86	  5.1	   28.6
165567	 6.52	 0.46	 50.2	  169.3
165645	 6.34	 0.26	 57.3	  110.3
165777	 3.73	 0.12	 25.4	    8.6
165908	 5.04	 0.52	 15.7	    6.5
166045	 5.86	 0.12	 70.1	 2239.4
166046	 5.90	 0.14	 50.9	 1181.0
166233	 5.73	 0.37	 51.0	  107.1
166285	 5.69	 0.47	 46.9	   85.0
166865	 6.04	 0.51	 50.9	  173.5
166866	 5.68	 0.50	 53.1	  188.6
167425	 6.18	 0.58	 22.9	   99.6
167833	 6.31	 0.38	131.9	 3939.3
167858	 6.63	 0.31	 62.6	  115.5
168092	 6.37	 0.34	106.5	  224.2
168151	 5.03	 0.38	 23.5	  118.6
168913	 5.63	 0.21	 57.6	  145.0
169938	 6.27	 0.16	 82.6	  335.9
170073	 4.98	 0.08	 57.8	  373.0
170153	 3.57	 0.49	  8.1	    5.2
170773	 6.22	 0.42	 36.1	  150.0
170829	 6.50	 0.79	 35.8	   19.4
170902	 6.37	 0.22	 74.0	  248.8
171746	 6.21	 0.53	 34.2	  577.8
171834	 5.45	 0.37	 31.7	  112.8
172051	 5.86	 0.68	 13.0	    4.3
172103	 6.66	 0.42	103.0	  439.4
172187	 6.20	 0.24	125.9	  257.8
172555	 4.79	 0.20	 29.2	   70.8
172569	 6.06	 0.28	 71.7	   32.6
172728	 5.74	-0.06	130.5	  303.6
173093	 6.31	 0.48	 69.6	  608.4
173282	 6.36	 0.45	 56.8	  236.6
173494	 6.31	 0.40	 44.4	   48.2
173582	 5.06	 0.16	 49.8	  189.1
173583	 6.02	 0.00	 49.8	  189.1
173648	 4.36	 0.19	 47.1	  571.6
173649	 5.73	 0.28	 46.0	  546.1
173667	 4.19	 0.46	 19.1	  123.4
174115	 6.75	 0.20	128.4	  649.4
175225	 5.51	 0.84	 26.1	  245.0
175286	 5.35	 0.05	 93.2	  203.5
175317	 5.79	 0.36	 32.0	   75.5
175813	 4.87	 0.41	 29.9	   69.9
175938	 6.39	 0.28	 88.3	  243.4
176051	 5.22	 0.59	 15.0	   11.5
176095	 6.21	 0.46	 56.7	   99.7
176303	 5.23	 0.53	 47.6	  653.9
176668	 6.45	 0.93	 93.5	 1250.2
177171	 5.16	 0.53	 52.4	 6572.8
177178	 5.83	 0.18	 55.2	  255.2
177196	 5.01	 0.19	 39.2	  105.3
177474	 4.93	 0.52	 17.9	    7.5
177475	 4.99	 0.52	 17.9	    7.5
177552	 6.53	 0.35	 44.8	   92.7
177565	 6.16	 0.72	 17.2	   11.4
177724	 2.99	 0.01	 25.5	   84.9
178089	 6.54	 0.38	 60.8	  160.0
178428	 6.07	 0.70	 21.0	   16.8
178449	 5.23	 0.34	 40.6	   40.1
178476	 6.23	 0.40	 43.8	   38.6
178619	 6.48	 0.52	 72.5	  300.2
178911	 6.74	 0.63	 49.0	   99.6
179094	 5.81	 1.09	 70.2	 6849.5
179422	 6.36	 0.41	 43.1	  117.4
179949	 6.25	 0.54	 27.0	   41.0
180777	 5.13	 0.31	 27.3	   86.9
180782	 6.19	 0.02	 84.5	  255.3
181321	 6.48	 0.63	 20.9	  257.1
181655	 6.31	 0.68	 25.2	   55.2
182101	 6.35	 0.44	 35.7	   93.2
182475	 6.52	 0.33	100.8	  155.3
182572	 5.16	 0.77	 15.1	    3.9
182640	 3.36	 0.32	 15.4	   36.5
182761	 6.31	-0.02	122.5	 1210.4
183007	 5.71	 0.22	 57.4	  122.3
183806	 5.61	-0.04	133.9	  532.1
184102	 6.05	 0.07	 94.7	  189.8
184663	 6.38	 0.41	 42.0	  241.0
185124	 5.46	 0.43	 32.1	   84.9
185144	 4.68	 0.79	  5.8	    4.1
185395	 4.48	 0.38	 18.6	   81.4
185912	 5.82	 0.44	 39.8	  156.8
186185	 5.49	 0.46	 36.7	   96.0
186882	 2.87	-0.03	 52.4	  263.3
187013	 4.99	 0.47	 20.9	   47.8
187532	 5.39	 0.38	 26.4	   26.5
187642	 0.77	 0.22	  5.1	    6.4
187691	 5.11	 0.55	 19.4	   11.3
187753	 6.25	 0.10	116.6	  370.2
187949	 6.48	 0.14	116.6	 6865.9
188074	 6.20	 0.36	 66.1	  294.3
188088	 6.18	 1.02	 14.2	   58.0
188376	 4.70	 0.75	 23.8	   20.9
188512	 3.71	 0.86	 13.7	   36.3
188642	 6.55	 0.39	 52.7	  196.9
188728	 5.28	-0.01	 63.1	  122.1
189245	 5.66	 0.49	 20.9	  799.9
189296	 6.12	 0.00	 85.7	   70.1
190248	 3.56	 0.76	  6.1	    1.8
190406	 5.80	 0.61	 17.7	   28.5
190422	 6.26	 0.53	 23.2	  118.5
190771	 6.19	 0.64	 18.9	  175.8
191026	 5.36	 0.85	 24.2	  161.6
191096	 6.21	 0.43	 52.2	  190.9
191104	 6.43	 0.46	 43.3	  113.3
191195	 5.85	 0.39	 36.5	   17.5
191329	 6.54	 0.13	200.0	  607.6
192455	 5.75	 0.47	 48.7	  271.3
192983	 6.31	 0.00	108.8	   52.6
192985	 5.91	 0.38	 34.5	   36.8
193592	 5.76	 0.11	 89.2	  291.8
194012	 6.17	 0.51	 26.1	   23.0
194943	 4.78	 0.38	 30.3	   57.1
195050	 5.62	 0.06	 82.9	   56.9
195068	 5.69	 0.26	 37.7	   99.9
196524	 3.63	 0.44	 29.9	  392.2
196755	 5.05	 0.72	 30.1	   43.7
197120	 6.08	 0.14	 82.0	  128.0
197373	 6.01	 0.46	 33.2	  117.8
197649	 6.49	 0.39	 69.3	  239.7
197692	 4.14	 0.43	 14.7	  124.5
197963	 5.14	 0.49	 31.6	  295.2
197964	 4.27	 1.04	 31.1	  287.0
198001	 3.77	 0.00	 70.4	  104.0
198149	 3.43	 0.92	 14.3	    1.2
198571	 5.99	 0.46	 58.9	  104.5
199260	 5.70	 0.50	 21.0	  150.8
199603	 6.01	 0.23	 84.5	 1234.0
199629	 3.94	 0.02	109.1	  788.3
199766	 5.23	 0.46	 60.3	  554.9
199960	 6.21	 0.63	 26.5	    5.7
200163	 5.30	 0.41	 35.3	  136.2
200375	 6.25	 0.48	 65.9	  291.7
200499	 4.84	 0.17	 48.4	  188.4
200525	 5.68	 0.59	 18.7	   64.8
200740	 6.37	 0.98	119.0	  643.7
200790	 5.94	 0.54	 37.0	  353.5
201091	 5.21	 1.18	  3.5	    2.8
201352	 6.25	 0.38	 53.9	  266.7
201636	 5.87	 0.40	 49.1	   52.8
201647	 5.83	 0.45	 32.4	   83.6
202444	 3.72	 0.39	 20.9	   75.0
202582	 6.39	 0.60	 41.4	   37.9
202730	 4.39	 0.19	 29.8	  341.3
203006	 4.82	 0.02	 57.2	  411.2
203280	 2.44	 0.22	 15.0	    7.1
203454	 6.40	 0.53	 26.6	  436.7
204121	 6.13	 0.44	 47.9	  128.5
204153	 5.60	 0.32	 34.3	   21.5
204188	 6.07	 0.22	 46.0	 3631.1
204485	 5.80	 0.32	 44.6	  106.3
204577	 6.57	 0.41	133.2	  894.0
205289	 5.69	 0.40	 27.1	  103.0
205765	 6.25	 0.06	122.2	  322.3
205835	 5.01	 0.18	 63.3	   36.6
206043	 5.85	 0.32	 39.1	   37.4
206301	 5.18	 0.65	 32.5	  702.8
206774	 5.65	 0.00	 83.5	 4326.6
206826	 4.73	 0.48	 22.4	   68.8
206827	 6.08	 0.36	 22.4	   68.8
206860	 5.94	 0.59	 18.4	  176.7
206901	 4.13	 0.43	 35.3	  290.0
207098	 2.87	 0.29	 11.8	  187.5
207129	 5.58	 0.60	 15.6	   11.2
207223	 6.21	 0.34	 50.3	   89.2
208177	 6.20	 0.48	 69.7	  293.4
208496	 6.12	 0.46	 66.5	 2300.1
208703	 6.33	 0.37	 55.6	  288.4
209100	 4.69	 1.06	  3.6	    1.6
209369	 5.03	 0.44	 37.5	  280.5
209790	 4.29	 0.34	 31.2	  169.7
209942	 6.98	 0.52	 39.4	 3921.2
210027	 3.76	 0.44	 11.8	   22.5
210049	 4.50	 0.05	 40.0	   89.6
210460	 6.18	 0.69	 55.5	  348.2
210464	 6.09	 0.50	 56.7	  360.7
210705	 6.03	 0.38	 43.5	   63.3
210715	 5.40	 0.15	 54.8	  219.6
210855	 5.24	 0.51	 37.0	  154.5
210884	 5.50	 0.38	 32.7	   56.9
211415	 5.37	 0.60	 13.6	   12.2
211575	 6.39	 0.44	 41.5	   23.3
212061	 3.84	-0.05	 48.4	   92.9
212071	 6.42	 0.00	505.1	 4488.8
212404	 5.78	-0.04	130.0	  448.2
212697	 6.57	 0.00	 20.1	  270.4
212698	 6.35	 0.61	 20.1	  270.4
212728	 5.55	 0.20	 43.6	   36.4
213051	 4.59	 0.00	 31.7	  525.5
213052	 4.42	 0.38	 31.7	  525.5
213235	 5.48	 0.38	 52.8	   27.2
213398	 4.29	 0.01	 45.5	   88.5
213403	 5.83	 0.15	 62.6	   81.1
213428	 6.16	 1.08	145.1	 2097.5
213429	 6.14	 0.56	 25.5	   32.6
213845	 5.20	 0.44	 22.7	  115.5
214019	 6.34	 0.00	122.7	  104.9
214085	 6.28	 0.12	 69.4	  169.9
214298	 6.30	 0.00	256.4	 3758.3
214810	 6.31	 0.52	 33.5	   36.1
214850	 5.71	 0.72	 32.8	   22.2
215121	 6.30	 0.56	135.5	  982.0
216172	 6.19	 0.00	 62.5	  256.4
216803	 6.48	 1.10	  7.6	   21.4
216900	 6.51	 0.18	 81.6	  337.9
217792	 5.11	 0.29	 28.6	  302.1
218227	 4.28	 0.42	 40.8	  111.1
218235	 6.13	 0.44	 43.2	  143.7
218261	 6.30	 0.49	 28.3	   62.9
218396	 5.99	 0.26	 39.9	   14.7
218470	 5.70	 0.44	 34.1	   37.7
218630	 5.81	 0.48	 34.6	  241.8
218804	 5.94	 0.44	 28.3	   66.8
219134	 5.56	 1.01	  6.5	    0.4
219291	 6.41	 0.45	112.7	  309.3
219482	 5.66	 0.51	 20.6	  267.5
219487	 6.60	 0.40	 43.0	   52.3
219693	 5.53	 0.44	 34.6	   95.6
219832	 4.98	-0.02	 76.3	  834.0
219834	 5.08	 0.80	 20.7	    7.7
219877	 5.55	 0.39	 34.8	  177.9
220003	 6.05	 0.42	 90.2	  782.5
220096	 5.64	 0.82	100.8	34175.4
220105	 6.13	 0.17	 80.0	  121.2
220117	 5.77	 0.46	 42.4	  120.3
220242	 6.62	 0.37	 65.1	  119.1
220729	 5.52	 0.40	 32.0	  126.2
221970	 6.35	 0.46	 77.0	  250.8
222143	 6.58	 0.66	 23.1	  117.1
222345	 5.00	 0.24	 41.0	   99.9
222368	 4.13	 0.51	 13.8	    9.3
222451	 6.23	 0.39	 44.2	  101.4
223352	 4.57	 0.01	 44.0	  379.4
223421	 6.33	 0.40	 76.6	  380.1
223552	 6.44	 0.37	 40.5	  277.2
223778	 6.39	 0.98	 10.8	   36.4
223781	 5.30	 0.18	 57.8	   99.6
224361	 5.97	 0.11	 62.9	  314.3
224617	 4.01	 0.42	 32.5	   51.1
224758	 6.46	 0.50	 78.7	  255.9
224930	 5.75	 0.67	 12.4	    3.2
225003	 5.63	 0.29	 37.7	   76.2
225045	 6.25	 0.53	 61.9	  183.8
225233	 7.31	 0.44	 91.6	   96.0
225239	 6.12	 0.62	 36.8	  700.2