18256,44.1037,18.0211,129,6377037914615843989,AIS,0,0.33414885206894518,0.58740836381912231,GALEX J025626.2+180121,44.10930529941858,18.0227134966564,2,168.05,168.05,15.3763094,0.01793872,-999,-999,2567.30859,42.40721,-999,-999,0.3244131,false,0.00161930092,-99,43.75760,18.50594,2006-11-20,2007-05-12,2007-10-31,54059.762141203704,54232.303807870368,54404.88486111111,AIS_174,50174,1,73,6377037914613743616,-99,-99,136,23.849327087402344,24.173410415649414,0
18256,44.1037,18.0211,129,6377037925352212408,AIS,0,0.43014982503328147,0.45097115635871887,GALEX J025626.3+180131,44.109710698841688,18.02542747042936,1,224.25,224.25,-999,-999,11.8164606,0.001954613,-999,-999,68142.06,122.643967,0.3244131,false,-99,0.0131160365,44.28161,17.60520,2007-10-23,2007-10-27,2007-10-31,54396.328182870369,54400.203182870369,54404.067002314812,AIS_174,50174,1,83,6377037925351161856,2020.299072265625,720.52587890625,1,-99,-99,0
18256,44.1037,18.0211,129,6377037925353262736,AIS,0,0.36556389609219514,0.44857379794120789,GALEX J025626.3+180122,44.109822709657763,18.022894996869169,2,224.25,224.25,15.251049,0.014516389,-999,-999,2881.25928,38.5133324,-999,-999,0.3244131,false,0.001331458,-99,44.28161,17.60520,2007-10-23,2007-10-27,2007-10-31,54396.328182870369,54400.203182870369,54404.067002314812,AIS_174,50174,1,83,6377037925351161856,-99,-99,0,26.765810012817383,27.239856719970703,0
18404,44.4996,20.6686,130,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
18466,44.3079,-29.8644,131,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
18692,44.8954,-25.285,132,6385165433701406149,AIS,0,0.10833425330598655,0.48365265130996704,GALEX J025935.3-251705,44.897394517945081,-25.284912153256251,2,172,172,20.3072433,0.201560274,-999,-999,27.3592567,5.07784462,-999,-999,0.0197256934,false,0.004564979,-99,45.43179,-25.26488,2006-11-06,2006-11-19,2006-12-03,54045.040648148148,54058.748981481483,54072.433703703704,AIS_405,50405,1,7,6385165433699303424,-99,-99,1,0.254157155752182,0.23138159513473511,0
18692,44.8954,-25.285,132,6385165434775147581,AIS,0,0.21139206868617388,0.53524535894393921,GALEX J025935.1-251653,44.896434390818733,-25.281603214210062,2,177,177,20.2120171,0.186004013,-999,-999,29.86726,5.11549759,-999,-999,0.0197256934,false,0.004815177,-99,44.35734,-25.06151,2006-11-06,2006-11-19,2006-12-03,54045.039027777777,54058.747361111113,54072.432581018518,AIS_405,50405,1,8,6385165434773045248,-99,-99,0,0.27745556831359863,0.24244651198387146,0
18894,45.5346,-6.48889,133,2919883007435218895,MIS,0,0.45992466062749071,0.40701836347579956,GALEX J030207.5-062944,45.5312995512607,-6.4958185518146419,2,1517.75,1517.75,22.76181,0.290474325,-999,-999,2.85284448,0.7630553,-999,-999,0.0672313049,false,0.00370717165,-99,45.64931,-6.10607,2008-11-04,2008-11-04,2008-11-04,54774.414178240739,54774.414178240739,54774.43173611111,MISWZS03_18718_0182,17452,1,-999,2919883007433113600,-99,-99,136,0.026501847431063652,0.021670404821634293,0
18894,45.5346,-6.48889,133,2919883007436259329,MIS,0,0.44303803929628527,0.40436407923698425,GALEX J030209.2-062942,45.538535806445132,-6.495153419776786,3,1517.75,1517.75,17.58006,0.0154125271,13.1791477,0.00132106792,337.270233,4.786544,19424.09,23.6284943,0.0672313049,false,0.00109595829,0.008037603,45.64931,-6.10607,2008-11-04,2008-11-04,2008-11-04,54774.414178240739,54774.414178240739,54774.43173611111,MISWZS03_18718_0182,17452,1,-999,2919883007433113600,575.89208984375,311.88265991210938,136,3.1331131458282471,3.1802022457122803,0
18894,45.5346,-6.48889,133,2919918191807313160,MIS,0,0.46083003711284243,0.52039319276809692,GALEX J030207.6-062945,45.531960649507937,-6.4961089323983972,2,3235.2,3235.2,22.7689381,0.3469059,-999,-999,2.83417344,0.905332863,-999,-999,0.0672313049,false,0.003838502,-99,45.18780,-6.88850,2007-10-23,2007-10-23,2007-10-24,54396.789490740739,54396.914490740739,54397.01421296296,MISWZS03_18719_0284,17453,1,-999,2919918191805202432,-99,-99,137,0.026328401640057564,0.037307757884263992,256
18894,45.5346,-6.48889,133,2919918191807313169,MIS,0,0.43209710635574383,0.52598202228546143,GALEX J030209.3-062940,45.5388771084416,-6.4947040773436182,2,3235.2,3235.2,17.4867134,0.0128592383,-999,-999,367.5502,4.352132,-999,-999,0.0672313049,false,0.00112064253,-99,45.18780,-6.88850,2007-10-23,2007-10-23,2007-10-24,54396.789490740739,54396.914490740739,54397.01421296296,MISWZS03_18719_0284,17453,1,-999,2919918191805202432,-99,-99,153,3.4144024848937988,3.4674141407012939,256
18894,45.5346,-6.48889,133,2919918191806259152,MIS,0,0.37717735586330187,0.53039199113845825,GALEX J030209.7-062925,45.540729701895792,-6.4904469728380407,1,3235.2,3235.2,-999,-999,13.2110853,0.000935285236,-999,-999,18861.0273,16.2435,0.0672313049,false,-99,0.0578360669,45.18780,-6.88850,2007-10-23,2007-10-23,2007-10-24,54396.789490740739,54396.914490740739,54397.01421296296,MISWZS03_18719_0284,17453,1,-999,2919918191805202432,559.19818115234375,201.4720458984375,137,-99,-99,256
18894,45.5346,-6.48889,133,6380872972519868852,AIS,0,0.37701286846120274,0.550346314907074,GALEX J030209.2-062937,45.538697925206968,-6.4936758760268631,3,95,95,17.4552174,0.0690822452,13.4696007,0.00591917848,378.368225,24.0686245,14864.8115,81.0197754,0.0672313049,false,0.00127369945,0.0102103362,45.15659,-6.89225,2006-11-21,2006-11-21,2006-11-21,54060.446898148148,54060.446898148148,54060.447997685187,AIS_283,50283,1,37,6380872972516720640,440.717041015625,188.6539306640625,17,3.5148978233337402,3.5378291606903076,0
18894,45.5346,-6.48889,133,6377284169788031171,AIS,0,0.47433890596517747,0.3878052830696106,GALEX J030209.4-062942,45.539355764108969,-6.4952280691105839,3,119,119,17.476656,0.06139167,12.4017868,0.00332237035,370.970428,20.97099,39745.24,121.591522,0.0672313049,false,0.00108139042,0.005348359,45.63729,-6.11984,2003-11-25,2003-11-25,2003-11-25,52968.411851851852,52968.411851851852,52968.413229166668,AIS_181,50181,1,40,6377284169784885248,1178.38037109375,951.85748291015625,128,3.4461750984191895,3.51289439201355,0
18928,45.8913,28.2761,134,6373202813763194309,AIS,0,0.0907011753609724,0.3663172721862793,GALEX J030334.1+281638,45.892401366617037,28.2772594870296,2,107,107,19.9781036,0.244439438,-999,-999,37.04765,8.338772,-999,-999,0.158647224,false,0.0039667855,-99,46.28997,28.38554,2006-12-14,2006-12-14,2006-12-14,54083.183692129627,54083.183692129627,54083.184930555559,AIS_65,50065,1,69,6373202813761093632,-99,-99,0,0.34415867924690247,0.3768928050994873,0
19373,47.2012,49.6178,135,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
19545,46.9412,-27.8161,136,6385165447660049804,AIS,0,0.46914678679753885,0.58066976070404053,GALEX J030744.4-274837,46.9352335316342,-27.810330262107168,2,224,224,20.6714249,0.239198849,-999,-999,19.562849,4.30885,-999,-999,0.014004427,false,0.005919588,-99,46.61166,-27.30546,2006-11-06,2006-11-19,2006-12-03,54045.045555555553,54058.712222222224,54072.437592592592,AIS_405,50405,1,20,6385165447657947136,-99,-99,0,0.18173147737979889,0.14165174961090088,0
20010,48.0013,-29.0069,137,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
20149,48.8233,30.5556,138,6373202815909627482,AIS,0,0.49435646064839184,0.58237123489379883,GALEX J031519.5+303304,48.831521883489259,30.551386358570539,1,109,0,-999,-999,11.7476273,0.00298404647,-999,-999,72602.02,199.491531,0.437111676,false,-99,0.0704740062,48.34704,30.14598,2011-11-21,2011-11-21,2011-11-21,55886.774178240739,55886.774178240739,55886.775439814817,AIS_65,50065,1,71,6373202815908577280,2152.529541015625,178.92886352539063,9,-99,-99,-999
20193,48.9467,32.8547,139,6373202776181178910,AIS,0,0.18107362705155727,0.39359232783317566,GALEX J031546.4+325120,48.943346298285753,32.855782010704047,1,266.1,266.1,-999,-999,11.856451,0.00182581774,-999,-999,65677.875,110.419731,0.346490741,false,-99,0.013478565,49.39581,32.95881,2006-12-08,2007-05-21,2007-10-31,54077.2908912037,54241.124224537038,54404.945914351854,AIS_65,50065,1,34,6373202776180129792,1947.2401123046875,667.042236328125,0,-99,-99,0
20193,48.9467,32.8547,139,6373202776182230857,AIS,0,0.13346645092953402,0.3907589316368103,GALEX J031547.1+325124,48.946474083046688,32.856916330534723,2,266.1,266.1,13.9345007,0.007930914,-999,-999,9687.277,70.7449,-999,-999,0.346490741,false,0.001334873,-99,49.39581,32.95881,2006-12-08,2007-05-21,2007-10-31,54077.2908912037,54241.124224537038,54404.945914351854,AIS_65,50065,1,34,6373202776180129792,-99,-99,0,89.99114990234375,90.888580322265625,0
20193,48.9467,32.8547,139,6373202777255972286,AIS,0,0.13896642994005989,0.584892213344574,GALEX J031547.1+325125,48.946275561126043,32.856988499105142,2,110,110,14.497406,0.0155539056,-999,-999,5768.18848,82.61313,-999,-999,0.346490741,false,0.00170755608,-99,48.29858,33.07331,2006-12-15,2006-12-15,2006-12-15,54084.626342592594,54084.626342592594,54084.627615740741,AIS_65,50065,1,35,6373202777253871616,-99,-99,1,53.584293365478516,54.055492401123047,0
20193,48.9467,32.8547,139,6373202777254920587,AIS,0,0.063075914449800319,0.58521819114685059,GALEX J031547.0+325120,48.946019147953173,32.855582063526768,1,110,110,-999,-999,12.0047417,0.00304849073,-999,-999,57293.1758,160.82663,0.346490741,false,-99,0.0132617084,48.29858,33.07331,2006-12-15,2006-12-15,2006-12-15,54084.626342592594,54084.626342592594,54084.627615740741,AIS_65,50065,1,35,6373202777253871616,1698.647705078125,549.25628662109375,1,-99,-99,0
20210,49.0163,34.6875,140,6373202755780083857,AIS,0,0.3561814574866578,0.28986698389053345,GALEX J031602.1+344112,49.009139630056822,34.686742050446213,1,92,92,-999,-999,11.54592,0.00273523922,-999,-999,87424.19,220.189743,0.271270484,false,-99,0.0126392618,48.85251,34.94653,2006-12-15,2006-12-15,2006-12-15,54084.2809375,54084.2809375,54084.282002314816,AIS_65,50065,1,15,6373202755779035136,2591.982177734375,990.7310791015625,2,-99,-99,0
20210,49.0163,34.6875,140,6373202755781135989,AIS,0,0.42395387495302111,0.28763166069984436,GALEX J031601.8+344119,49.007832492700267,34.688704303521121,2,92,92,12.9533691,0.008469515,-999,-999,23914.1074,186.50174,-999,-999,0.271270484,false,0.00127673836,-99,48.85251,34.94653,2006-12-15,2006-12-15,2006-12-15,54084.2809375,54084.2809375,54084.282002314816,AIS_65,50065,1,15,6373202755779035136,-99,-99,2,222.15303039550781,223.4544677734375,0
20277,49.1658,32.1864,141,6373202787992340664,AIS,0,0.082864706056927043,0.49857732653617859,GALEX J031639.9+321115,49.166304381280881,32.18771345505089,1,282,282,-999,-999,21.782526,0.373594761,-999,-999,7.030553,2.41857982,0.3723461,false,-99,0.004230404,48.59395,32.07090,2006-12-08,2007-05-21,2007-10-31,54077.288923611108,54241.122256944444,54404.943831018521,AIS_65,50065,1,45,6373202787991289856,0.20844423770904541,0.38081067800521851,0,-99,-99,256
20395,49.1371,-9.14778,142,2924140316457968819,MIS,0,0.062439129214619,0.61597055196762085,GALEX J031632.7-090855,49.136607805854723,-9.14870023119882,2,1253.9,1253.9,22.12057,0.256870866,-999,-999,5.149612,1.21803427,-999,-999,0.0637429655,false,0.003753225,-99,49.17563,-9.76347,2008-11-07,2008-11-07,2008-11-07,54777.154479166667,54777.321145833332,54777.508194444446,MISWZS03_27260_0183o,17573,1,-999,2924140316455862272,-99,-99,433,0.04783795028924942,0.053476374596357346,32
20630,49.8292,3.36417,143,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
20631,49.6629,-18.5519,144,6380837792441700997,AIS,0,0.37514181027917842,0.28373622894287109,GALEX J031837.5-183309,49.65635815053944,-18.55269282281931,2,160,160,20.38427,0.2404693,-999,-999,25.4855614,5.643182,-999,-999,0.02899619,false,0.00504929572,-99,49.85214,-18.76740,2006-12-06,2006-12-06,2006-12-06,54075.64607638889,54075.687743055554,54075.715462962966,AIS_282,50282,1,41,6380837792439599104,-99,-99,2,0.2367512434720993,0.19557332992553711,0
20631,49.6629,-18.5519,144,6380837792441700999,AIS,0,0.48906945730234275,0.27948960661888123,GALEX J031837.6-183328,49.656981067027118,-18.557812283245969,2,160,160,20.8743725,0.288534462,-999,-999,16.2275467,4.31142426,-999,-999,0.02899619,false,0.00332909822,-99,49.85214,-18.76740,2006-12-06,2006-12-06,2006-12-06,54075.64607638889,54075.687743055554,54075.715462962966,AIS_282,50282,1,41,6380837792439599104,-99,-99,2,0.15074777603149414,0.18079537153244019,0
20631,49.6629,-18.5519,144,6380837792441701006,AIS,0,0.34208239541531271,0.28564789891242981,GALEX J031838.6-183247,49.661011614079868,-18.546487003292821,2,160,160,20.87454,0.310971022,-999,-999,16.2250366,4.645963,-999,-999,0.02899619,false,0.005200764,-99,49.85214,-18.76740,2006-12-06,2006-12-06,2006-12-06,54075.64607638889,54075.687743055554,54075.715462962966,AIS_282,50282,1,41,6380837792439599104,-99,-99,2,0.15072445571422577,0.19008660316467285,0
20675,50.4417,49.0778,145,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
20766,49.3617,-62.6022,146,6385130277245553276,AIS,0,0.1593632729251693,0.33637428283691406,GALEX J031727.8-623614,49.365930271498321,-62.604007070629542,1,86.05,0,-999,-999,21.4327965,0.32017082,-999,-999,9.702436,2.8604393,0.0272157043,false,-99,0.002179159,48.73683,-62.77676,2011-10-24,2011-10-24,2011-10-24,55858.432013888887,55858.432013888887,55858.433009259257,AIS_404,50404,1,33,6385130277244502016,0.28766116499900818,0.30943083763122559,0,-99,-99,-999
20794,49.8575,-43.0878,147,6385833937843781985,AIS,0,0.27431058647823164,0.46280890703201294,GALEX J031927.2-430521,49.863361921264627,-43.08940474691628,1,105,105,-999,-999,22.575964,0.546057343,-999,-999,3.38543153,1.70224667,0.0134780342,false,-99,0.00257466733,49.70205,-42.64195,2007-01-05,2007-01-05,2007-01-05,54105.844722222224,54105.844722222224,54105.8459375,AIS_424,50424,1,8,6385833937842733056,0.10037243366241455,-0.034307423979043961,1,-99,-99,0
20794,49.8575,-43.0878,147,6385833945359978651,AIS,0,0.356072746844926,0.54639226198196411,GALEX J031923.9-430509,49.849829150898628,-43.085841805948547,1,95.15,95.15,-999,-999,22.4364147,0.5158419,-999,-999,3.84975839,1.82860649,0.0134780342,false,-99,0.00171072269,50.00151,-43.62099,2007-01-05,2007-01-05,2007-01-05,54105.846342592595,54105.846342592595,54105.847442129627,AIS_424,50424,1,15,6385833945358925824,0.11413895338773727,0.032929025590419769,0,-99,-99,0
20995,51.1129,33.5389,148,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
21379,51.8275,12.7328,149,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
21423,51.49,-35.9328,150,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
21903,53.7446,60.0539,151,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
22001,52.3133,-62.9578,152,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
22049,53.2558,-9.46222,153,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
22211,53.7046,6.41806,154,6377108242558879164,AIS,0,0.048929692078081559,0.39555111527442932,GALEX J033449.0+062502,53.70453189295727,6.4172473184736907,3,102,96,16.40954,0.03414936,13.1152105,0.004876343,991.256653,31.1701469,20602.2871,92.5081253,0.26502046,false,0.0010954052,0.005003086,53.32372,6.30225,2003-11-29,2003-11-29,2003-11-29,52972.727071759262,52972.727071759262,52972.728252314817,AIS_176,50176,1,35,6377108242555731968,610.82366943359375,427.7525634765625,0,9.208399772644043,9.48067569732666,0
22468,54.2092,0.5975,155,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
22701,62.4371,86.6294,156,6387804299189030499,AIS,0,0.33397441253253562,0.34375762939453125,GALEX J041002.5+863733,62.51067004987182,86.625899460363982,2,210,208,14.4861345,0.0103749838,-999,-999,5828.376,55.68076,-999,-999,0.379001468,false,0.001512307,-99,56.71691,86.69093,2006-01-01,2006-06-30,2006-12-27,53736.047060185185,53916.255393518521,54096.524629629632,AIS_480,50480,1,42,6387804299186929664,-99,-99,128,54.143409729003906,54.547679901123047,0
22701,62.4371,86.6294,156,6387804299187978582,AIS,0,0.41854476372615379,0.34499093890190125,GALEX J041006.7+863729,62.528215565515552,86.624936260576433,1,210,208,-999,-999,11.6582212,0.0019035273,-999,-999,78833.54,138.178436,0.379001468,false,-99,0.0111016408,56.71691,86.69093,2006-01-01,2006-06-30,2006-12-27,53736.047060185185,53916.255393518521,54096.524629629632,AIS_480,50480,1,42,6387804299186929664,2337.28369140625,933.59478759765625,128,-99,-99,0
22701,62.4371,86.6294,156,6387804314221415815,AIS,0,0.34239188423778921,0.52156364917755127,GALEX J041003.0+863732,62.512745895787013,86.6258274673366,2,206.1,206.1,14.17312,0.010876853,-999,-999,7775.961,77.88028,-999,-999,0.379001468,false,0.00112871721,-99,69.54740,86.96970,2006-01-01,2006-06-30,2006-12-27,53736.052129629628,53916.260462962964,54096.529502314814,AIS_480,50480,1,56,6387804314219315200,-99,-99,129,72.2357406616211,73.079917907714844,0
22701,62.4371,86.6294,156,6387804314220363777,AIS,0,0.37300701845992279,0.52511227130889893,GALEX J040952.2+863724,62.467867961988958,86.623452711738778,1,206.1,206.1,-999,-999,11.7904978,0.00189090287,-999,-999,69791.18,121.517807,0.379001468,false,-99,0.01455599,69.54740,86.96970,2006-01-01,2006-06-30,2006-12-27,53736.052129629628,53916.260462962964,54096.529502314814,AIS_480,50480,1,56,6387804314219315200,2069.19287109375,634.42437744140625,129,-99,-99,0
